Content ID,Content Type,Category,Reaction Type,Month,Score
972b6e82-421f-43f6-905c-2168933de18f,video,animals,peeking,2,35
972b6e82-421f-43f6-905c-2168933de18f,video,animals,cherish,5,70
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,2,65
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,5,65
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,7,65
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,6,65
972b6e82-421f-43f6-905c-2168933de18f,video,animals,love,1,65
972b6e82-421f-43f6-905c-2168933de18f,video,animals,indifferent,11,20
972b6e82-421f-43f6-905c-2168933de18f,video,animals,super love,6,75
972b6e82-421f-43f6-905c-2168933de18f,video,animals,super love,5,75
972b6e82-421f-43f6-905c-2168933de18f,video,animals,super love,10,75
972b6e82-421f-43f6-905c-2168933de18f,video,animals,super love,9,75
972b6e82-421f-43f6-905c-2168933de18f,video,animals,worried,10,12
972b6e82-421f-43f6-905c-2168933de18f,video,animals,worried,6,12
972b6e82-421f-43f6-905c-2168933de18f,video,animals,like,6,50
972b6e82-421f-43f6-905c-2168933de18f,video,animals,like,10,50
972b6e82-421f-43f6-905c-2168933de18f,video,animals,heart,10,60
972b6e82-421f-43f6-905c-2168933de18f,video,animals,heart,1,60
972b6e82-421f-43f6-905c-2168933de18f,video,animals,want,11,70
972b6e82-421f-43f6-905c-2168933de18f,video,animals,want,2,70
972b6e82-421f-43f6-905c-2168933de18f,video,animals,want,12,70
972b6e82-421f-43f6-905c-2168933de18f,video,animals,want,9,70
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,12,72
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,7,72
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,4,72
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,8,72
972b6e82-421f-43f6-905c-2168933de18f,video,animals,adore,9,72
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,disgust,9,0
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,dislike,11,10
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,dislike,9,10
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,interested,7,30
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,interested,5,30
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,interested,1,30
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,interested,12,30
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,peeking,12,35
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,peeking,10,35
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,cherish,12,70
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,love,6,65
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,love,12,65
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,love,5,65
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,indifferent,6,20
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,super love,3,75
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,intrigued,8,45
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,like,5,50
f6c9e663-620c-4d18-9494-7eea83fbf4b7,audio,animals,heart,2,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,disgust,1,0
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,disgust,7,0
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,dislike,3,10
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,dislike,1,10
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,dislike,8,10
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,dislike,11,10
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,scared,7,15
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,scared,8,15
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,interested,5,30
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,interested,4,30
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,peeking,1,35
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,cherish,6,70
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,cherish,7,70
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,cherish,12,70
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,hate,3,5
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,love,12,65
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,love,6,65
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,intrigued,8,45
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,intrigued,5,45
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,intrigued,11,45
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,intrigued,4,45
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,worried,1,12
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,like,5,50
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,10,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,11,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,2,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,12,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,7,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,heart,1,60
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,want,2,70
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,want,1,70
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,want,6,70
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,adore,1,72
78c7c5a7-5de4-469e-8460-49e8e491bde6,GIF,public speaking,adore,9,72
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,scared,7,15
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,scared,8,15
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,super love,6,75
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,worried,1,12
d75016e9-9817-47e7-a2f9-dbfae392d3d6,GIF,culture,adore,7,72
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,disgust,5,0
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,disgust,10,0
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,dislike,5,10
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,love,11,65
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,indifferent,6,20
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,super love,1,75
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,want,3,70
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,disgust,10,0
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,disgust,12,0
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,5,10
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,11,10
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,12,10
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,dislike,4,10
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,scared,10,15
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,scared,11,15
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,scared,3,15
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,peeking,9,35
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,peeking,12,35
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,cherish,7,70
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,cherish,11,70
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,cherish,6,70
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,hate,3,5
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,love,6,65
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,indifferent,6,20
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,6,75
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,4,75
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,12,75
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,3,75
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,super love,7,75
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,intrigued,5,45
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,intrigued,6,45
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,worried,5,12
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,worried,6,12
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,like,9,50
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,like,3,50
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,heart,7,60
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,heart,4,60
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,7,70
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,8,70
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,2,70
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,want,5,70
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,adore,8,72
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,adore,12,72
46bd9a52-6547-457f-87fa-0e434e5bc61c,photo,fitness,adore,4,72
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,disgust,8,0
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,disgust,7,0
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,disgust,6,0
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,dislike,1,10
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,dislike,3,10
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,dislike,6,10
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,scared,5,15
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,scared,2,15
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,interested,11,30
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,peeking,8,35
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,peeking,5,35
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,cherish,3,70
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,cherish,1,70
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,cherish,2,70
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,1,5
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,11,5
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,7,5
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,hate,3,5
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,love,7,65
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,love,9,65
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,indifferent,4,20
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,indifferent,5,20
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,indifferent,3,20
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,indifferent,6,20
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,super love,12,75
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,super love,7,75
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,intrigued,2,45
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,intrigued,9,45
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,worried,9,12
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,worried,4,12
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,like,12,50
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,like,2,50
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,like,5,50
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,like,9,50
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,heart,11,60
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,heart,4,60
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,want,2,70
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,want,11,70
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,want,6,70
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,adore,7,72
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,disgust,2,0
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,disgust,1,0
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,dislike,4,10
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,dislike,12,10
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,dislike,6,10
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,scared,7,15
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,scared,4,15
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,interested,1,30
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,interested,4,30
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,peeking,8,35
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,peeking,11,35
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,peeking,1,35
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,cherish,6,70
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,hate,7,5
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,hate,10,5
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,super love,5,75
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,super love,12,75
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,intrigued,3,45
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,intrigued,9,45
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,intrigued,5,45
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,worried,6,12
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,worried,4,12
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,worried,1,12
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,like,12,50
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,like,10,50
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,heart,11,60
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,want,12,70
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,want,2,70
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,want,1,70
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,adore,6,72
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,adore,12,72
501b2f88-999b-4ad9-b2f5-4b9c36a31259,photo,cooking,adore,8,72
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,disgust,10,0
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,disgust,4,0
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,disgust,5,0
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,dislike,9,10
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,dislike,12,10
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,dislike,8,10
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,scared,2,15
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,scared,9,15
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,scared,7,15
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,interested,9,30
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,interested,5,30
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,interested,11,30
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,peeking,2,35
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,cherish,4,70
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,cherish,1,70
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,cherish,7,70
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,cherish,3,70
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,hate,12,5
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,hate,8,5
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,love,3,65
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,love,9,65
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,indifferent,10,20
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,indifferent,6,20
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,indifferent,3,20
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,super love,10,75
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,super love,3,75
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,intrigued,11,45
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,6,12
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,4,12
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,2,12
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,12,12
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,worried,3,12
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,like,2,50
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,like,12,50
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,heart,6,60
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,6,70
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,12,70
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,10,70
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,7,70
df15da28-c038-4d0c-a63a-eac77f650ee3,audio,tennis,want,2,70
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,disgust,11,0
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,disgust,9,0
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,disgust,5,0
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,disgust,3,0
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,dislike,12,10
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,dislike,6,10
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,interested,5,30
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,interested,12,30
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,peeking,1,35
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,cherish,8,70
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,cherish,5,70
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,cherish,2,70
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,hate,6,5
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,indifferent,4,20
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,indifferent,9,20
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,super love,4,75
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,super love,3,75
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,super love,10,75
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,intrigued,5,45
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,intrigued,6,45
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,worried,8,12
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,adore,4,72
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,adore,12,72
0da2523f-acc4-4687-9844-45eaa5e90c65,video,technology,adore,9,72
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,disgust,9,0
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,disgust,11,0
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,disgust,5,0
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,scared,11,15
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,scared,7,15
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,scared,1,15
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,scared,4,15
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,interested,11,30
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,peeking,7,35
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,cherish,9,70
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,hate,4,5
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,hate,12,5
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,hate,10,5
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,love,5,65
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,love,8,65
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,1,20
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,5,20
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,7,20
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,indifferent,10,20
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,intrigued,7,45
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,intrigued,5,45
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,intrigued,9,45
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,worried,6,12
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,worried,3,12
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,like,4,50
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,heart,10,60
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,heart,8,60
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,adore,9,72
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,photo,healthy eating,adore,7,72
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,disgust,8,0
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,4,10
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,3,10
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,11,10
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,dislike,10,10
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,interested,7,30
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,interested,4,30
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,peeking,3,35
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,peeking,2,35
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,cherish,10,70
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,cherish,1,70
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,cherish,2,70
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,love,2,65
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,love,8,65
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,indifferent,9,20
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,super love,12,75
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,worried,7,12
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,heart,4,60
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,want,8,70
b6ecb09e-a706-4589-bb75-70cb1cc590eb,photo,culture,want,5,70
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,disgust,8,0
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,disgust,11,0
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,disgust,10,0
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,disgust,9,0
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,dislike,10,10
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,scared,10,15
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,scared,9,15
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,interested,11,30
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,peeking,1,35
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,cherish,2,70
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,cherish,12,70
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,indifferent,8,20
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,super love,6,75
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,intrigued,9,45
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,intrigued,7,45
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,intrigued,1,45
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,like,3,50
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,like,5,50
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,want,3,70
23a1f257-2f17-4e67-aec1-626c77d73216,GIF,studying,want,11,70
02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,disgust,12,0
02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,disgust,8,0
02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,dislike,10,10
02ba5af1-784a-44cc-ae3a-14833c4a2237,video,healthy eating,dislike,2,10
